Harga Produk,Jumlah Terjual,Jumlah Ulasan,Kategori,Nama Produk,Nama Toko,Rating,Rating Produk,Rating Toko,Tanggal Komentar,Teks Ulasan,Username
-,-,-,,Erigo Store,Erigo Store,5,-,-,Hari ini,"Bagusss, bahan tebal dan pas dapat harga promo.",X***e
-,-,-,,Erigo Store,Erigo Store,5,-,-,Hari ini,cocok pas,C***v
Rp84.000,60+,17,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Atom Black - Kaos Unisex - S,Erigo Store,5,4.9,-,-,"Yg ini lebih bagus karena sablonannya beda lebih tebel dan bahannya karet jadi lebih kuat
Kualitas produk: Bagus",T***S
Rp84.000,60+,17,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Atom Black - Kaos Unisex - S,Erigo Store,5,4.9,-,-,"bahan bagus nyaman, sesuai deskripsi",cepi
Rp84.000,60+,17,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Atom Black - Kaos Unisex - S,Erigo Store,5,4.9,-,-,"Beli beda hari sampe bareng best erigo buat sehari"" nyaman 🥰",T***S
Rp84.000,60+,17,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Atom Black - Kaos Unisex - S,Erigo Store,5,4.9,-,-,"Ini juga nyampe
Bahan bgus banget",s***n
Rp84.000,60+,17,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Atom Black - Kaos Unisex - S,Erigo Store,5,4.9,-,-,Kualitas produk: Bagus,M****
Rp84.000,60+,17,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Atom Black - Kaos Unisex - S,Erigo Store,5,4.9,-,-,Tipis,F***i
Rp84.000,60+,17,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Atom Black - Kaos Unisex - S,Erigo Store,5,4.9,-,-,Real pict,T***S
Rp84.000,60+,17,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Atom Black - Kaos Unisex - S,Erigo Store,5,4.9,-,-,P,T***S
Rp84.000,60+,17,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Atom Black - Kaos Unisex - S,Erigo Store,5,4.9,-,-,bagus,A***n
Rp84.000,60+,17,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Atom Black - Kaos Unisex - S,Erigo Store,5,4.9,-,-,Bagus,D***e
Rp179.000,8 barang berhasil terjual,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo Jersey Aflamara Red Freya - Kaos Jersey Unisex - size, S",Erigo Store,-,-,-,-,-,-
Rp224.000,16,-,Home > Fashion Pria > Celana Pria > Celana Cargo Pria,Erigo Cargo Pants Ut Savier Black - Celana Panjang Cargo Unisex - 28,Erigo Store,5,4.8,-,1 minggu lalu,Sip,Q***w
Rp224.000,16,-,Home > Fashion Pria > Celana Pria > Celana Cargo Pria,Erigo Cargo Pants Ut Savier Black - Celana Panjang Cargo Unisex - 28,Erigo Store,5,4.8,-,3 hari lalu,.,B***b
Rp224.000,16,-,Home > Fashion Pria > Celana Pria > Celana Cargo Pria,Erigo Cargo Pants Ut Savier Black - Celana Panjang Cargo Unisex - 28,Erigo Store,5,4.8,-,3 hari lalu,.,K***y
Rp74.000,60+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Wisher Cream - Kaos Unisex - S,Erigo Store,5,5,-,3 bulan lalu,"terima kasih, langganan beli kaos di sini, kemasan baru",G***I
Rp74.000,60+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Wisher Cream - Kaos Unisex - S,Erigo Store,5,5,-,2 bulan lalu,Bahan lebih tipis,T***S
Rp74.000,60+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Wisher Cream - Kaos Unisex - S,Erigo Store,5,5,-,3 minggu lalu,Design gokil,U***m
Rp74.000,60+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Wisher Cream - Kaos Unisex - S,Erigo Store,5,5,-,2 bulan lalu,Alhamdulillah paketnya sudah diterima dengan baik..bajunya bagus sesuai pesanan terimakasih,T***S
Rp74.000,60+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Wisher Cream - Kaos Unisex - S,Erigo Store,5,5,-,1 bulan lalu,"B
Bagus banget",T***S
Rp74.000,60+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Wisher Cream - Kaos Unisex - S,Erigo Store,5,5,-,1 bulan lalu,Barang sudah diterima dengan baik....terima kasih,Septian
Rp74.000,60+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Wisher Cream - Kaos Unisex - S,Erigo Store,5,5,-,2 bulan lalu,Sesuai pesanan,B***k
Rp74.000,60+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Wisher Cream - Kaos Unisex - S,Erigo Store,5,5,-,2 bulan lalu,Bagus,v***)
Rp74.000,60+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Wisher Cream - Kaos Unisex - S,Erigo Store,5,5,-,1 minggu lalu,Bavus,C***e
Rp74.000,60+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Wisher Cream - Kaos Unisex - S,Erigo Store,5,5,-,2 bulan lalu,Mantools,S***n
Rp66.000,90+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Basic Regular Black - Kaos Polos Unisex - S,Erigo Store,5,4.3,-,2 bulan lalu,"Paket sdh ditrm, ternyata ukurannya lbh kecil, dan dipake anakku ngepres,  bahan bagus adem",T***S
Rp66.000,90+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Basic Regular Black - Kaos Polos Unisex - S,Erigo Store,5,4.3,-,1 minggu lalu,"Suka banget sama kaos dari erigo,,bahannya bagus adem,,the best pokoknya",Z***q
Rp66.000,90+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Basic Regular Black - Kaos Polos Unisex - S,Erigo Store,5,4.3,-,3 bulan lalu,"Oke nyaman kainnya dingin
Bagus bagys",F***a
Rp66.000,90+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Basic Regular Black - Kaos Polos Unisex - S,Erigo Store,5,4.3,-,2 minggu lalu,"Kacau, 3 kali beli artikel yang sama dengan size sama.. tapi ukuran dan cutting bisa berbeda semua. Entah qc atau apa yang masalah.. seriously you’re a bad big brand 👎🏼",A***y
Rp66.000,90+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Basic Regular Black - Kaos Polos Unisex - S,Erigo Store,5,4.3,-,1 minggu lalu,Bahan tipis tidak seperti yg saya beli tahun lalu,Mikha
Rp66.000,90+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Basic Regular Black - Kaos Polos Unisex - S,Erigo Store,5,4.3,-,3 bulan lalu,"Barangnya bagus, pengiriman cepat",M****
Rp66.000,90+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Basic Regular Black - Kaos Polos Unisex - S,Erigo Store,5,4.3,-,1 minggu lalu,Bajunya bagus banget pokoknya,X***c
Rp66.000,90+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Basic Regular Black - Kaos Polos Unisex - S,Erigo Store,5,4.3,-,3 bulan lalu,Yang datang kok warna hitam ya,a***R
Rp66.000,90+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Basic Regular Black - Kaos Polos Unisex - S,Erigo Store,5,4.3,-,1 bulan lalu,Sz lebih kecil dari biasanya,A***o
Rp66.000,90+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Basic Regular Black - Kaos Polos Unisex - S,Erigo Store,5,4.3,-,3 bulan lalu,Kualitas produk: Kurang,s***u
Rp269.000,-,-,Home > Fashion Pria > Celana Pria > Celana Jogger Pria,Erigo Jogger Pants Zipper Xaime Black - Celana Panjang Jogger Unisex - 28,Erigo Store,-,-,-,-,-,-
